function,year,amount,sheet
370 Commerce and Housing Credit:,1995,0.0,hist03z2
371 Mortgage credit,1995,-1038.0,hist03z2
372 Postal service,1995,-1839.0,hist03z2
373 Deposit insurance,1995,-17827.0,hist03z2
376 Other advancement of commerce,1995,2896.0,hist03z2
400 Transportation:,1995,0.0,hist03z2
401 Ground transportation,1995,25297.0,hist03z2
402 Air transportation,1995,10020.0,hist03z2
403 Water transportation,1995,3732.0,hist03z2
407 Other transportation,1995,301.0,hist03z2
450 Community and Regional Development:,1995,0.0,hist03z2
451 Community development,1995,4744.0,hist03z2
452 Area and regional development,1995,2723.0,hist03z2
453 Disaster relief and insurance,1995,3279.0,hist03z2
"500 Education, Training, Employment, and Social Services:",1995,0.0,hist03z2
"501 Elementary, secondary, and vocational education",1995,14694.0,hist03z2
502 Higher education,1995,14219.0,hist03z2
503 Research and general education aids,1995,2128.0,hist03z2
504 Training and employment,1995,7430.0,hist03z2
505 Other labor services,1995,965.0,hist03z2
506 Social services,1995,11631.0,hist03z2
550 Health:,1995,0.0,hist03z2
551 Health care services,1995,101912.0,hist03z2
552 Health research and training,1995,11522.0,hist03z2
554 Consumer and occupational health and safety,1995,1918.0,hist03z2
570 Medicare:,1995,0.0,hist03z2
571 Medicare,1995,159855.0,hist03z2
600 Income Security:,1995,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),1995,5106.0,hist03z2
602 Federal employee retirement and disability,1995,65834.0,hist03z2
603 Unemployment compensation,1995,23638.0,hist03z2
604 Housing assistance,1995,27590.0,hist03z2
605 Food and nutrition assistance,1995,37594.0,hist03z2
609 Other income security,1995,63996.0,hist03z2
650 Social Security:,1995,0.0,hist03z2
651 Social security,1995,335846.0,hist03z2
700 Veterans Benefits and Services:,1995,0.0,hist03z2
701 Income security for veterans,1995,19041.0,hist03z2
"702 Veterans education, training, and rehabilitation",1995,1082.0,hist03z2
703 Hospital and medical care for veterans,1995,16428.0,hist03z2
704 Veterans housing,1995,344.0,hist03z2
705 Other veterans benefits and services,1995,1015.0,hist03z2
750 Administration of Justice:,1995,0.0,hist03z2
751 Federal law enforcement activities,1995,6646.0,hist03z2
752 Federal litigative and judicial activities,1995,6115.0,hist03z2
753 Federal correctional activities,1995,2749.0,hist03z2
754 Criminal justice assistance,1995,998.0,hist03z2
800 General Government:,1995,0.0,hist03z2
801 Legislative functions,1995,1996.0,hist03z2
802 Executive direction and management,1995,217.0,hist03z2
803 Central fiscal operations,1995,7900.0,hist03z2
804 General property and records management,1995,815.0,hist03z2
805 Central personnel management,1995,134.0,hist03z2
806 General purpose fiscal assistance,1995,2220.0,hist03z2
808 Other general government,1995,1594.0,hist03z2
809 Deductions for offsetting receipts,1995,-1077.0,hist03z2
900 Net Interest:,1995,0.0,hist03z2
901 Interest on Treasury debt securities (gross),1995,332379.0,hist03z2
902 Interest received by on-budget trust funds,1995,-59871.0,hist03z2
903 Interest received by off-budget trust funds,1995,-33305.0,hist03z2
908 Other interest,1995,-7069.0,hist03z2
909 Other investment income,1995,0.0,hist03z2
950 Undistributed Offsetting Receipts:,1995,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",1995,-27961.0,hist03z2
"952 Employer share, employee retirement (off-budget)",1995,-6432.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,1995,-2418.0,hist03z2
954 Sale of major assets,1995,0.0,hist03z2
959 Other undistributed offsetting receipts,1995,-7644.0,hist03z2
050 National Defense:,1996,0.0,hist03z2
051 Department of Defense-Military:,1996,0.0,hist03z2
Military Personnel,1996,66669.0,hist03z2
Operation and Maintenance,1996,88711.0,hist03z2
Procurement,1996,48913.0,hist03z2
"Research, Development, Test, and Evaluation",1996,36490.0,hist03z2
Military Construction,1996,6683.0,hist03z2
Family Housing,1996,3828.0,hist03z2
Other,1996,1836.0,hist03z2
"051 Subtotal, Department of Defense-Military",1996,253130.0,hist03z2
053 Atomic energy defense activities,1996,11637.0,hist03z2
054 Defense-related activities,1996,981.0,hist03z2
150 International Affairs:,1996,0.0,hist03z2
151 International development and humanitarian assistance,1996,6160.0,hist03z2
152 International security assistance,1996,4565.0,hist03z2
153 Conduct of foreign affairs,1996,3753.0,hist03z2
154 Foreign information and exchange activities,1996,1186.0,hist03z2
155 International financial programs,1996,-2177.0,hist03z2
"250 General Science, Space, and Technology:",1996,0.0,hist03z2
251 General science and basic research,1996,3991.0,hist03z2
"252 Space flight, research, and supporting activities",1996,12693.0,hist03z2
270 Energy:,1996,0.0,hist03z2
271 Energy supply,1996,1649.0,hist03z2
272 Energy conservation,1996,624.0,hist03z2
274 Emergency energy preparedness,1996,141.0,hist03z2
"276 Energy information, policy, and regulation",1996,425.0,hist03z2
300 Natural Resources and Environment:,1996,0.0,hist03z2
301 Water resources,1996,4536.0,hist03z2
302 Conservation and land management,1996,5980.0,hist03z2
303 Recreational resources,1996,1933.0,hist03z2
304 Pollution control and abatement,1996,6180.0,hist03z2
306 Other natural resources,1996,2874.0,hist03z2
350 Agriculture:,1996,0.0,hist03z2
351 Farm income stabilization,1996,6478.0,hist03z2
352 Agricultural research and services,1996,2557.0,hist03z2
370 Commerce and Housing Credit:,1996,0.0,hist03z2
371 Mortgage credit,1996,-5025.0,hist03z2
372 Postal service,1996,-58.0,hist03z2
373 Deposit insurance,1996,-8394.0,hist03z2
376 Other advancement of commerce,1996,2999.0,hist03z2
400 Transportation:,1996,0.0,hist03z2
401 Ground transportation,1996,25650.0,hist03z2
402 Air transportation,1996,10135.0,hist03z2
403 Water transportation,1996,3460.0,hist03z2
407 Other transportation,1996,320.0,hist03z2
450 Community and Regional Development:,1996,0.0,hist03z2
451 Community development,1996,4860.0,hist03z2
452 Area and regional development,1996,2727.0,hist03z2
453 Disaster relief and insurance,1996,3154.0,hist03z2
"500 Education, Training, Employment, and Social Services:",1996,0.0,hist03z2
"501 Elementary, secondary, and vocational education",1996,14871.0,hist03z2
502 Higher education,1996,12214.0,hist03z2
503 Research and general education aids,1996,2228.0,hist03z2
504 Training and employment,1996,7030.0,hist03z2
505 Other labor services,1996,925.0,hist03z2
506 Social services,1996,11066.0,hist03z2
550 Health:,1996,0.0,hist03z2
551 Health care services,1996,106609.0,hist03z2
552 Health research and training,1996,10804.0,hist03z2
554 Consumer and occupational health and safety,1996,1929.0,hist03z2
570 Medicare:,1996,0.0,hist03z2
571 Medicare,1996,174225.0,hist03z2
600 Income Security:,1996,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),1996,5234.0,hist03z2
602 Federal employee retirement and disability,1996,68024.0,hist03z2
603 Unemployment compensation,1996,24898.0,hist03z2
604 Housing assistance,1996,26837.0,hist03z2
605 Food and nutrition assistance,1996,37933.0,hist03z2
609 Other income security,1996,66773.0,hist03z2
650 Social Security:,1996,0.0,hist03z2
651 Social security,1996,349671.0,hist03z2
700 Veterans Benefits and Services:,1996,0.0,hist03z2
701 Income security for veterans,1996,18275.0,hist03z2
"702 Veterans education, training, and rehabilitation",1996,1073.0,hist03z2
703 Hospital and medical care for veterans,1996,16586.0,hist03z2
704 Veterans housing,1996,80.0,hist03z2
705 Other veterans benefits and services,1996,989.0,hist03z2
750 Administration of Justice:,1996,0.0,hist03z2
751 Federal law enforcement activities,1996,7324.0,hist03z2
752 Federal litigative and judicial activities,1996,6067.0,hist03z2
753 Federal correctional activities,1996,3013.0,hist03z2
754 Criminal justice assistance,1996,1494.0,hist03z2
800 General Government:,1996,0.0,hist03z2
801 Legislative functions,1996,1967.0,hist03z2
802 Executive direction and management,1996,204.0,hist03z2
803 Central fiscal operations,1996,7445.0,hist03z2
804 General property and records management,1996,682.0,hist03z2
805 Central personnel management,1996,103.0,hist03z2
806 General purpose fiscal assistance,1996,2059.0,hist03z2
808 Other general government,1996,989.0,hist03z2
809 Deductions for offsetting receipts,1996,-1694.0,hist03z2
900 Net Interest:,1996,0.0,hist03z2
901 Interest on Treasury debt securities (gross),1996,343918.0,hist03z2
902 Interest received by on-budget trust funds,1996,-60869.0,hist03z2
903 Interest received by off-budget trust funds,1996,-36507.0,hist03z2
908 Other interest,1996,-5489.0,hist03z2
909 Other investment income,1996,0.0,hist03z2
950 Undistributed Offsetting Receipts:,1996,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",1996,-27259.0,hist03z2
"952 Employer share, employee retirement (off-budget)",1996,-6278.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,1996,-3741.0,hist03z2
954 Sale of major assets,1996,0.0,hist03z2
959 Other undistributed offsetting receipts,1996,-342.0,hist03z2
050 National Defense:,1997,0.0,hist03z2
051 Department of Defense-Military:,1997,0.0,hist03z2
Military Personnel,1997,69724.0,hist03z2
Operation and Maintenance,1997,92408.0,hist03z2
Procurement,1997,47690.0,hist03z2
"Research, Development, Test, and Evaluation",1997,37011.0,hist03z2
Military Construction,1997,6187.0,hist03z2
Family Housing,1997,4003.0,hist03z2
Other,1997,1228.0,hist03z2
"051 Subtotal, Department of Defense-Military",1997,258251.0,hist03z2
053 Atomic energy defense activities,1997,11267.0,hist03z2
054 Defense-related activities,1997,984.0,hist03z2
150 International Affairs:,1997,0.0,hist03z2
151 International development and humanitarian assistance,1997,6003.0,hist03z2
152 International security assistance,1997,4632.0,hist03z2
153 Conduct of foreign affairs,1997,3917.0,hist03z2
154 Foreign information and exchange activities,1997,1171.0,hist03z2
155 International financial programs,1997,-550.0,hist03z2
"250 General Science, Space, and Technology:",1997,0.0,hist03z2
251 General science and basic research,1997,4080.0,hist03z2
"252 Space flight, research, and supporting activities",1997,13056.0,hist03z2
270 Energy:,1997,0.0,hist03z2
271 Energy supply,1997,626.0,hist03z2
272 Energy conservation,1997,572.0,hist03z2
274 Emergency energy preparedness,1997,23.0,hist03z2
"276 Energy information, policy, and regulation",1997,254.0,hist03z2
300 Natural Resources and Environment:,1997,0.0,hist03z2
301 Water resources,1997,4411.0,hist03z2
302 Conservation and land management,1997,5669.0,hist03z2
303 Recreational resources,1997,2029.0,hist03z2
304 Pollution control and abatement,1997,6284.0,hist03z2
306 Other natural resources,1997,2808.0,hist03z2
350 Agriculture:,1997,0.0,hist03z2
351 Farm income stabilization,1997,6261.0,hist03z2
352 Agricultural research and services,1997,2628.0,hist03z2
370 Commerce and Housing Credit:,1997,0.0,hist03z2
371 Mortgage credit,1997,-4006.0,hist03z2
372 Postal service,1997,77.0,hist03z2
373 Deposit insurance,1997,-14384.0,hist03z2
376 Other advancement of commerce,1997,3673.0,hist03z2
400 Transportation:,1997,0.0,hist03z2
401 Ground transportation,1997,26795.0,hist03z2
402 Air transportation,1997,10138.0,hist03z2
403 Water transportation,1997,3554.0,hist03z2
407 Other transportation,1997,280.0,hist03z2
450 Community and Regional Development:,1997,0.0,hist03z2
451 Community development,1997,4962.0,hist03z2
452 Area and regional development,1997,2741.0,hist03z2
453 Disaster relief and insurance,1997,3346.0,hist03z2
"500 Education, Training, Employment, and Social Services:",1997,0.0,hist03z2
"501 Elementary, secondary, and vocational education",1997,15073.0,hist03z2
502 Higher education,1997,12340.0,hist03z2
503 Research and general education aids,1997,2150.0,hist03z2
504 Training and employment,1997,6681.0,hist03z2
505 Other labor services,1997,1009.0,hist03z2
506 Social services,1997,11761.0,hist03z2
550 Health:,1997,0.0,hist03z2
551 Health care services,1997,109962.0,hist03z2
552 Health research and training,1997,11805.0,hist03z2
554 Consumer and occupational health and safety,1997,2023.0,hist03z2
570 Medicare:,1997,0.0,hist03z2
571 Medicare,1997,190016.0,hist03z2
600 Income Security:,1997,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),1997,4721.0,hist03z2
602 Federal employee retirement and disability,1997,71490.0,hist03z2
603 Unemployment compensation,1997,22888.0,hist03z2
604 Housing assistance,1997,27881.0,hist03z2
605 Food and nutrition assistance,1997,36061.0,hist03z2
609 Other income security,1997,71945.0,hist03z2
650 Social Security:,1997,0.0,hist03z2
651 Social security,1997,365251.0,hist03z2
700 Veterans Benefits and Services:,1997,0.0,hist03z2
701 Income security for veterans,1997,20484.0,hist03z2
"702 Veterans education, training, and rehabilitation",1997,1113.0,hist03z2
703 Hospital and medical care for veterans,1997,17093.0,hist03z2
704 Veterans housing,1997,-327.0,hist03z2
705 Other veterans benefits and services,1997,969.0,hist03z2
750 Administration of Justice:,1997,0.0,hist03z2
751 Federal law enforcement activities,1997,8528.0,hist03z2
752 Federal litigative and judicial activities,1997,6317.0,hist03z2
753 Federal correctional activities,1997,2939.0,hist03z2
754 Criminal justice assistance,1997,2833.0,hist03z2
800 General Government:,1997,0.0,hist03z2
801 Legislative functions,1997,1925.0,hist03z2
802 Executive direction and management,1997,223.0,hist03z2
803 Central fiscal operations,1997,7383.0,hist03z2
804 General property and records management,1997,925.0,hist03z2
805 Central personnel management,1997,137.0,hist03z2
806 General purpose fiscal assistance,1997,2189.0,hist03z2
808 Other general government,1997,1262.0,hist03z2
809 Deductions for offsetting receipts,1997,-1497.0,hist03z2
900 Net Interest:,1997,0.0,hist03z2
901 Interest on Treasury debt securities (gross),1997,355764.0,hist03z2
902 Interest received by on-budget trust funds,1997,-63776.0,hist03z2
